Filename,Bad Exposure,Bad Saturation,Noise,Haze,Undesired Blur
0009_20160710_004152_067motionmag_average_adjust_exp.jpg,0.4,-0.3,0.2,0.25,0.25
1125_20151229_141011_892e698_adjust.jpg,0.25,0.15,0.3,0.35,0.2
4WBR_20150502_122612_653e774_adjust_local.jpg,0.3,-0.3,0.25,0.0,0.2
6G7M_20150307_164429_082align_average_adjust_local.jpg,0.2,-0.15,0.15,0.15,0.25
33TJ_20150701_211925_591noise_nlm_sharp_3840.jpg,0.5,-0.5,0.55,0.05,0.2
0039_20141005_165418_721e774_adjust_local.jpg,0.3,0.1,0.25,0.0,0.15
0037_20160719_122328_612noise_nlm_sharp_843.jpg,0.45,0.2,0.45,0.1,0.2
0919_20150905_115651_040e785_interp_adjust.jpg,0.25,0.05,0.2,0.05,0.2
6G7M_20150321_133419_065e774_adjust_local.jpg,0.35,0.1,0.15,0.0,0.05
4742_20150918_130425_235align_average_adjust_awb.jpg,0.25,0.05,0.25,0.2,0.25
0039_20141008_110105_586e698_adjust.jpg,0.5,0.25,0.3,0.3,0.25
0272_20151216_001350_161align_average.jpg,0.95,-1.0,0.6,0.0,0.95
0006_20160723_102759_851merged_adjust_local_sat.jpg,0.1,0.1,0.0,0.0,0.0
1125_20151229_183345_084e774_adjust_local.jpg,0.3,0.05,0.2,0.05,0.1
0037_20160719_131434_981e774_adjust_local.jpg,0.25,0.25,0.25,0.15,0.25
4WBR_20150513_010118_129e774_adjust_local.jpg,0.35,-0.2,0.55,0.15,0.3
0127_20161030_123027_668e774_adjust_local.jpg,0.3,0.1875,0.25,0.0,0.15
0030_20151216_124323_050align_average_adjust_exp.jpg,0.25,-0.2,0.3,0.2,0.65
0037_20160716_133141_205e774_adjust.jpg,0.3,-0.2,0.45,0.4,0.2
0009_20160702_113904_149align_average.jpg,0.35,0.0,0.25,0.05,0.25
9bf4_20150818_110209_412naive_average_adjust.jpg,0.4,-0.1,0.25,0.05,0.2
0043_20160919_140610_616e785_interp_adjust.jpg,0.3,-0.2,0.25,0.0,0.2
5066_20160519_122916_153e785_interp_adjust_local.jpg,0.25,-0.15,0.15,0.15,0.2
0830_20151121_143912_522naive_average_adjust.jpg,0.25,-0.15,0.15,0.35,0.2
6G7M_20150324_215438_078noise_adjust_local_3840.jpg,0.7,-0.5625,0.4,0.1,0.25
6FHF_20150303_170547_585e698_adjust_local.jpg,0.3,0.05,0.25,0.0,0.15
0043_20160825_173818_810e785_interp_adjust.jpg,0.35,-0.25,0.3,0.3,0.15
47L8_20150512_094156_698merged_adjust_local.jpg,0.3,0.15,0.4,0.15,0.2
0006_20160723_152642_719motionmag_average_adjust.jpg,0.35,-0.05,0.1,0.25,0.45
1125_20151229_141038_866merged_adjust_local_sat.jpg,0.25,0.6,0.15,0.25,0.1
0127_20161022_142342_200merged_adjust_local_sat.jpg,0.25,0.25,0.25,0.0,0.2
0037_20160717_131344_382e774_adjust.jpg,0.15,-0.05,0.25,0.0,0.2
0919_20150906_193146_584noise_adjust3_167.jpg,0.25,0.05,0.25,0.2,0.25
0382_20150919_124947_577merged_adjust_local_exp.jpg,0.45,0.4375,0.2,0.1,0.2
5a9e_20150328_155745_456e785_interp_adjust_local.jpg,0.25,0.25,0.25,0.2,0.25
1125_20151229_131116_039align_average_adjust.jpg,0.25,0.15,0.25,0.1,0.25
0127_20161022_143837_216align_average_adjust_local.jpg,0.35,0.25,0.15,0.15,0.45
5a9e_20141006_105345_373e785_interp_adjust_local.jpg,0.25,0.25,0.25,0.2,0.25
0244_20151010_183607_811naive_average_adjust.jpg,0.3,0.3,0.25,0.15,0.2
4WBR_20150515_182821_869e698_adjust_local.jpg,0.2,0.0,0.25,0.0,0.2
5a9e_20150328_173043_297motionmag_average_adjust_awb.jpg,0.25,-0.15,0.25,0.15,0.65
1125_20151201_115142_439noise_nlm_sharp_awb_113.jpg,0.35,-0.15,0.3,0.1,0.2
5a9e_20150328_155043_403e698_adjust.jpg,0.25,0.05,0.2,0.1,0.2
0009_20160710_010252_423merged_adjust_local.jpg,0.3,-0.1,0.2,0.45,0.25
0382_20150919_135426_789e698_adjust_local.jpg,0.2,0.0,0.15,0.2,0.1
0094_20150410_011729_203noise_exp_1321.jpg,0.45,0.25,0.5,0.1,0.3
5066_20160628_183724_137align_average_adjust_exp.jpg,0.65,-0.4,0.25,0.05,0.15
5066_20160416_114622_891merged_adjust_local.jpg,0.25,0.2,0.3,0.1,0.2
1125_20151229_192619_429naive_average_adjust.jpg,0.25,0.3,0.3,0.1,0.2
0127_20161018_111539_262e785_interp_adjust_local.jpg,0.35,0.2,0.35,0.0,0.25
bee7_20150829_111847_392e698_adjust_local.jpg,0.3,-0.05,0.25,0.1,0.15
0272_20151216_000543_492e698_adjust.jpg,0.65,0.0,0.45,0.1,0.35
1125_20160318_223415_823naive_average_adjust.jpg,0.25,-0.2,0.3,0.0,0.3
c483_20150901_194031_640e785_interp_adjust_local.jpg,0.35,-0.2,0.25,0.15,0.25
0830_20151121_172649_183align_average_adjust_local.jpg,0.65,-0.5,0.4,0.05,0.45
9bf4_20150818_174036_006e698_adjust.jpg,0.45,-0.5,0.2,0.05,0.2
0382_20150919_114017_191e698_adjust_local.jpg,0.35,-0.2,0.25,0.25,0.25
0543_20150918_085348_092align_average_adjust.jpg,0.4,-0.15,0.25,0.2,0.3
5a9e_20150404_140441_666naive_average_adjust.jpg,0.3,-0.1,0.3,0.15,0.3
0218_20150326_013619_169merged_adjust_local.jpg,0.9,-0.85,0.5,0.05,0.65
4KK2_20150823_130650_314e774_adjust_local.jpg,0.15,0.0,0.0,0.0,0.0
6FHF_20150303_113244_343align_average_adjust_local.jpg,0.35,0.2,0.35,0.0,0.2
5066_20160522_122324_828noise_adjust3_239.jpg,0.25,0.25,0.35,0.15,0.3
33TJ_20150817_220652_941naive_average.jpg,0.25,0.15,0.55,0.2,0.3
5a9e_20141007_173530_483e698_adjust.jpg,0.3,-0.05,0.25,0.0,0.2
0039_20141006_155340_624e774_adjust.jpg,0.45,-0.2,0.2,0.0,0.1
1125_20151229_185037_826e698_adjust.jpg,0.25,-0.05,0.3,0.2,0.2
0919_20150909_141950_954e698_adjust.jpg,0.25,0.05,0.3,0.0,0.2
9bf4_20150824_204344_777noise_nlm_sharp_1494.jpg,0.35,0.15,0.3,0.0,0.1
0043_20160929_140319_848merged_adjust_local_exp.jpg,0.45,0.05,0.0,0.0,0.0
5a9e_20150208_145512_434motionmag_average_adjust.jpg,0.25,0.1,0.3,0.3,0.6
0043_20161007_115144_003naive_average_adjust.jpg,0.35,-0.05,0.25,0.05,0.55
0155_20160901_193743_683motionmag_average_adjust.jpg,0.3,-0.3,0.2,0.05,0.25
6G7M_20150324_212857_410align_average_adjust_local.jpg,0.35,-0.25,0.45,0.0,0.3
6FHF_20150307_114949_588noise_nlm_sharp_adjust_local_177.jpg,0.25,0.15,0.25,0.0,0.15
4WBR_20150524_122906_585merged_adjust_local.jpg,0.35,-0.1,0.25,0.05,0.2
6G7M_20150307_164429_082e774_adjust_local.jpg,0.25,-0.2,0.15,0.05,0.2
0006_20160727_184059_286align_average_adjust_local.jpg,0.35,-0.1,0.25,0.05,0.25
5a9e_20150328_172446_747e698_adjust.jpg,0.25,0.3,0.25,0.25,0.25
0006_20160727_191116_593align_average_adjust.jpg,0.25,0.1,0.15,0.0,0.2
6FHF_20150331_120940_991align_average.jpg,0.25,-0.2,0.15,0.0,0.4
6G7M_20150326_063255_979e774_adjust.jpg,0.3,0.2,0.65,0.15,0.4
0043_20161022_142632_998motionmag_average_adjust.jpg,0.25,-0.05,0.15,0.1,0.4
0039_20141008_190206_413e774_adjust.jpg,0.45,-0.35,0.3,0.15,0.25
4WBR_20150515_182821_869motionmag_average_adjust_exp.jpg,0.4,-0.4,0.2,0.0625,0.65
33TJ_20150626_160809_208noise_nlm_sharp_adjust_local_866.jpg,0.3,-0.2,0.25,0.0,0.25
4WBR_20150515_182821_869align_average.jpg,0.25,-0.1,0.0,0.0,0.65
0919_20150904_202637_575noise_nlm_sharp_818.jpg,0.5,-0.0625,0.5,0.05,0.45
4WBR_20150524_114727_634e785_interp_adjust_local.jpg,0.25,-0.05,0.15,0.25,0.2
0155_20160910_232237_113align_average.jpg,0.3,-0.3,0.2,0.0,0.15
5066_20160726_113408_550naive_average_adjust.jpg,0.1,-0.05,0.0,0.2,0.2
0039_20141008_183430_454motionmag_average.jpg,0.6,-0.5,0.25,0.1,0.25
0127_20161105_171003_663e785_interp_adjust_local.jpg,0.3,0.25,0.3,0.1,0.1
62CL_20150124_201237_840align_average_adjust.jpg,0.25,0.1,0.25,0.0,0.3
1125_20160405_131113_994align_average_adjust.jpg,0.4,0.2,0.15,0.05,0.1
0043_20160827_142051_033motionmag_average_adjust_local.jpg,0.25,0.05,0.3,0.55,0.35
0830_20151121_145338_824e785_interp_adjust_local.jpg,0.35,-0.15,0.25,0.05,0.2
0382_20150924_095405_380e774_adjust.jpg,0.35,-0.3,0.3,0.0,0.2
1125_20151231_125344_356merged_adjust_local.jpg,0.2,0.1,0.1,0.1,0.15
0127_20161022_142342_200align_average_adjust_exp.jpg,0.35,-0.35,0.25,0.05,0.2
0043_20160917_060330_349noise_nlm_sharp_850.jpg,0.35,-0.2,0.25,0.0,0.2
0009_20160702_164851_020align_average_adjust.jpg,0.1,-0.05,0.2,0.0,0.2
0543_20150918_175726_838e785_interp_adjust.jpg,0.5,-0.4,0.0,0.25,0.0
33TJ_20150722_203408_641merged_adjust_local_exp.jpg,0.3,-0.25,0.25,0.0,0.2
0127_20161018_112128_393noise_adjust3_1065.jpg,0.25,0.05,0.35,0.0,0.25
4WBR_20150524_143536_300motionmag_average.jpg,0.3,-0.25,0.25,0.05,0.4
33TJ_20150623_154412_117naive_average_adjust.jpg,0.25,-0.05,0.15,0.05,0.6
6G7M_20150321_133525_122motionmag_average_adjust_local.jpg,0.35,-0.25,0.25,0.0,0.4
0043_20160917_162724_770e774_adjust.jpg,0.25,0.1,0.25,0.2,0.25
0919_20150906_132906_590motionmag_average_adjust.jpg,0.25,0.15,0.25,0.2,0.4
6G7M_20150403_151957_266e774_adjust.jpg,0.35,0.0,0.25,0.05,0.2
0039_20141006_162720_568merged_adjust_local_sat.jpg,0.2,-0.25,0.25,0.05,0.2
0830_20151121_131304_425align_average_adjust_local.jpg,0.45,0.2,0.2,0.0,0.0
0039_20141008_183158_958e785_interp_adjust.jpg,0.35,-0.25,0.25,0.05,0.2
4WBR_20150516_114820_294e698_adjust_local.jpg,0.4,-0.2,0.25,0.0,0.2
0382_20150924_090045_020e785_interp_adjust.jpg,0.25,0.25,0.35,0.0,0.25
0043_20161004_111425_759align_average_adjust_exp.jpg,0.2,0.05,0.2,0.05,0.2
47L8_20150503_152322_111noise_583.jpg,0.5,-0.2,0.25,0.0,0.25
6G7M_20150409_064515_025e774_adjust_local.jpg,0.35,-0.1,0.3,0.05,0.25
33TJ_20150801_000023_911align_average.jpg,0.4,-0.25,0.3,0.05,0.3
5066_20151225_022717_861e785_interp_adjust.jpg,0.4,0.0625,0.75,0.25,0.6
0030_20151121_161654_367e774_adjust.jpg,0.25,0.25,0.2,0.1,0.2
bee7_20150818_114520_447e785_interp_adjust.jpg,0.3,-0.2,0.2,0.0,0.1
0218_20141102_112259_858naive_average_adjust.jpg,0.3,0.15,0.25,0.0,0.25
0543_20150918_073104_413e698_adjust_local.jpg,0.3,-0.05,0.25,0.0,0.1
0006_20160731_155622_094motionmag_average_adjust.jpg,0.25,-0.1,0.4,0.15,0.0
0009_20160702_122411_082merged_adjust_local_exp.jpg,0.45,0.3,0.3,0.0,0.2
0009_20160710_004152_067e698_adjust_local.jpg,0.3,0.05,0.2,0.25,0.2
0244_20151010_132649_689e698_adjust.jpg,0.35,-0.1,0.25,0.05,0.2
1125_20151229_143431_981e774_adjust_local.jpg,0.25,0.0,0.05,0.25,0.0
0127_20161018_121045_621e698_adjust_local.jpg,0.25,0.05,0.25,0.2,0.25
47L8_20150503_152823_822naive_average_adjust.jpg,0.25,0.25,0.25,0.05,0.3
c1b1_20150312_204705_173e698_adjust_local.jpg,0.35,0.3125,0.25,0.05,0.1
33TJ_20150606_190715_559e774_adjust.jpg,0.25,0.15,0.25,0.2,0.25
0030_20151121_161242_822e698_adjust_local.jpg,0.1,-0.05,0.05,0.0,0.05
0043_20160917_133155_527naive_average_adjust.jpg,0.3,-0.15,0.25,0.1,0.5
6FHF_20150307_141508_553motionmag_average_adjust_exp.jpg,0.3,-0.1,0.3,0.15,0.25
0127_20161022_135723_781e785_interp_adjust.jpg,0.2,0.25,0.2,0.05,0.2
0039_20141007_174423_140align_average_adjust.jpg,0.25,0.0,0.0,0.0,0.6
JN34_20150321_145120_500e785_interp_adjust.jpg,0.35,-0.1,0.25,0.1,0.2
5066_20160417_164115_111merged_adjust_local_sat.jpg,0.35,0.35,0.15,0.0,0.1
33TJ_20150819_201948_311e698_adjust_local.jpg,0.5,-0.3,0.15,0.1,0.2
1125_20151201_115142_439noise_nlm_sharp_113.jpg,0.3,-0.05,0.2,0.0,0.1
0155_20160910_120155_951motionmag_average_adjust_exp.jpg,0.3,0.25,0.2,0.0,0.1
4742_20151130_133445_388e698_adjust_local.jpg,0.35,0.4375,0.25,0.1,0.2
33TJ_20150606_210452_475noise_3840.jpg,0.9,-0.75,0.95,0.0,0.2
1125_20151224_145544_017merged_adjust_local_exp.jpg,0.25,0.1,0.1,0.25,0.1
33TJ_20150810_173750_121e698_adjust_local.jpg,0.2,-0.1,0.2,0.1,0.25
1125_20151229_160926_695align_average.jpg,0.25,-0.05,0.25,0.2,0.25
0043_20161007_150825_944e698_adjust_local.jpg,0.2,0.0,0.0,0.25,0.0
0037_20160719_162557_513noise_adjust_191.jpg,0.3,-0.1,0.25,0.0,0.2
0919_20150906_180314_236e774_adjust.jpg,0.25,0.3,0.25,0.2,0.3
33TJ_20150812_141216_572e785_interp_adjust_local.jpg,0.1,0.0,0.0,0.0,0.0
0830_20151121_134739_632naive_average_adjust_local.jpg,0.2,0.0,0.2,0.2,0.5
33TJ_20150729_162902_471naive_average_adjust_local.jpg,0.2,0.0,0.1,0.25,0.15
0043_20160825_103024_907motionmag_average.jpg,0.4,-0.2,0.25,0.1,0.2
J6VL_20150312_193013_027noise_656.jpg,0.25,0.05,0.35,0.0,0.25
0043_20160825_125822_548motionmag_average.jpg,0.35,-0.2,0.25,0.1,0.1
0039_20141010_073849_587e785_interp_adjust_local.jpg,0.3,-0.05,0.25,0.15,0.2
0244_20151010_120104_248motionmag_average_adjust_local.jpg,0.2,-0.25,0.3,0.0,0.2
0030_20151217_222336_172noise_adjust4_3643.jpg,0.3,0.1,0.7,0.0625,0.5
5066_20160721_172242_475e698_adjust_local.jpg,0.2,0.05,0.05,0.0,0.25
6G7M_20150404_181450_714e774_adjust_local.jpg,0.2,-0.2,0.2,0.0,0.2
0006_20160726_111428_832e698_adjust.jpg,0.3,0.1,0.3,0.2,0.2
0043_20160919_140427_359align_average_adjust_local.jpg,0.25,0.0,0.0,0.0,0.2
6G7M_20150404_001349_892noise_nlm_sharp_210.jpg,0.55,0.25,0.3,0.0,0.3
5a9e_20150403_093136_401e785_interp_adjust.jpg,0.35,-0.15,0.25,0.05,0.2
9bf4_20150820_211653_358merged_adjust_local_sat.jpg,0.25,-0.2,0.5,0.0,0.75
0382_20150924_090901_068align_average_adjust.jpg,0.65,0.45,0.0,0.0,0.0
9bf4_20150824_204344_777noise_exp_1494.jpg,0.45,0.55,0.45,0.0,0.25
0094_20150411_151221_923e698_adjust.jpg,0.35,-0.2,0.25,0.05,0.2
c1b1_20150312_205511_733noise_247.jpg,0.35,0.1,0.15,0.05,0.2
33TJ_20150729_163731_786e785_interp_adjust_local.jpg,0.25,0.25,0.25,0.2,0.25
33TJ_20150822_185205_562merged_adjust_local_sat.jpg,0.35,-0.4,0.25,0.25,0.2
4742_20150918_104324_810e774_adjust_local.jpg,0.1,0.2,0.0,0.0,0.0
4742_20150918_130425_235merged_adjust_local_exp.jpg,0.25,0.4,0.25,0.2,0.25
0037_20160719_122512_780naive_average_adjust.jpg,0.3,0.05,0.4,0.0,0.2
33TJ_20150811_093420_941merged_adjust_local_sat.jpg,0.35,-0.25,0.3,0.0,0.25
0382_20150916_195040_743noise_adjust3_527.jpg,0.2,0.0,0.15,0.15,0.1
4WBR_20150502_140042_627e774_adjust.jpg,0.3,-0.25,0.2,0.05,0.15
0830_20151114_103326_910align_average_adjust_local.jpg,0.45,0.0,0.0,0.0,0.0
1125_20160405_145512_025e785_interp_adjust.jpg,0.2,0.1,0.1,0.15,0.25
5a9e_20141006_105454_336motionmag_average.jpg,0.2,0.15,0.2,0.15,0.55
5066_20160721_175313_291merged_adjust_local_sat.jpg,0.2,0.1,0.15,0.1,0.1
1125_20160221_124905_739e774_adjust_local.jpg,0.4,0.2,0.3,0.0,0.15
33TJ_20150616_222142_779noise_awb_1378.jpg,0.6,-0.35,0.4,0.1,0.45
c1b1_20150312_141022_171align_average.jpg,0.35,-0.25,0.2,0.0,0.3125
0919_20150910_142359_112e698_adjust.jpg,0.25,0.15,0.3,0.0,0.25
0043_20161006_120316_630e774_adjust_local.jpg,0.2,-0.15,0.15,0.1,0.1
0244_20151010_132649_689align_average_adjust_local.jpg,0.35,-0.05,0.2,0.0,0.15
47L8_20150630_161133_220e785_interp_adjust_local.jpg,0.45,-0.375,0.25,0.0,0.25
1125_20160405_145512_025align_average_adjust.jpg,0.45,0.2,0.0,0.0,0.3
0043_20160825_192631_983noise_161.jpg,0.25,0.15,0.25,0.1,0.3
0919_20150906_181158_374align_average_adjust_local.jpg,0.4,0.1,0.25,0.1,0.2
0155_20160903_164453_784e774_adjust_local.jpg,0.35,-0.2,0.25,0.1,0.25
33TJ_20150820_190702_015noise_exp_1877.jpg,0.55,0.1875,0.6,0.35,0.4
1125_20151215_135107_927noise_nlm_sharp_593.jpg,0.3,-0.2,0.2,0.0,0.1
6G7M_20150307_164205_458align_average.jpg,0.35,-0.1,0.25,0.15,0.25
0155_20160923_165606_895naive_average_adjust.jpg,0.55,-0.1,0.25,0.1,0.2
0032_20160919_061013_881noise_nlm_sharp_exp_599.jpg,0.35,-0.25,0.3,0.1,0.2
0919_20150906_183642_104naive_average.jpg,0.3,-0.25,0.1,0.15,0.2
1125_20151226_204606_484motionmag_average_adjust.jpg,0.25,-0.15,0.25,0.25,0.35
6G7M_20150307_143129_568e785_interp_adjust_local.jpg,0.3,-0.2,0.3,0.05,0.15
c1b1_20150311_204109_584motionmag_average.jpg,0.5,0.16666666666666666,0.3,0.0,0.55
4KK2_20150829_114436_968noise_109.jpg,0.25,-0.25,0.3,0.0,0.15
1125_20151225_175446_536naive_average_adjust.jpg,0.3,0.0,0.3,0.3,0.25
4KK2_20150807_162652_637naive_average_adjust.jpg,0.35,-0.2,0.15,0.4,0.2
33TJ_20150819_103225_547align_average_adjust_local.jpg,0.3,0.15,0.2,0.1,0.1
0382_20150919_131943_962e774_adjust_local.jpg,0.2,-0.15,0.25,0.45,0.2
6G7M_20150411_132343_820e698_adjust_local.jpg,0.35,0.0,0.2,0.0,0.1
5066_20160723_172356_507e698_adjust.jpg,0.25,-0.1,0.3,0.1,0.15
6G7M_20150415_184953_166noise_175.jpg,0.35,-0.2,0.25,0.05,0.25
4KK2_20150912_115802_420e698_adjust.jpg,0.25,-0.1,0.15,0.25,0.15
0030_20151007_174414_252motionmag_average.jpg,0.3,-0.2,0.25,0.05,0.2
6G7M_20150317_192221_745motionmag_average.jpg,0.4,0.05,0.25,0.05,0.25
5066_20160417_143756_390e774_adjust_local.jpg,0.25,0.1,0.15,0.1,0.3
0006_20160726_142655_865e698_adjust_local.jpg,0.3,0.25,0.25,0.1,0.15
1125_20151221_200539_802naive_average_adjust.jpg,0.25,0.15,0.2,0.1,0.25
0830_20151114_103326_910naive_average.jpg,0.25,-0.25,0.2,0.0,0.15
0030_20151008_105236_560e774_adjust_local.jpg,0.3,-0.05,0.05,0.0,0.05
1125_20151201_114810_709noise_nlm_sharp_adjust_local_731.jpg,0.3,0.0,0.3,0.0,0.15
c1b1_20150312_141022_171e785_interp_adjust_local.jpg,0.25,0.3,0.25,0.1,0.25
0155_20160825_111635_786align_average_adjust.jpg,0.3,0.05,0.15,0.0,0.05
33TJ_20150723_180025_178naive_average_adjust.jpg,0.25,0.05,0.25,0.25,0.3
bee7_20150829_124655_015align_average_adjust.jpg,0.25,0.3,0.25,0.1,0.25
JN34_20150324_143321_433e698_adjust_local.jpg,0.2,-0.1,0.3,0.05,0.15
0094_20150412_172623_456e774_adjust_local.jpg,0.35,-0.05,0.15,0.0,0.1
0155_20160805_140239_132e785_interp_adjust.jpg,0.35,-0.25,0.25,0.25,0.2
33TJ_20150616_222142_779naive_average.jpg,0.35,-0.3,0.3,0.0,0.5
6G7M_20150410_063033_818motionmag_average_adjust_local.jpg,0.45,-0.35,0.2,0.0,0.25
5a9e_20150403_204323_804noise_665.jpg,0.4,-0.15,0.25,0.1,0.2
0218_20150329_192955_599e774_adjust_local.jpg,0.25,0.25,0.2,0.15,0.2
4742_20150919_084829_147merged_adjust_local_sat.jpg,0.25,0.0,0.3,0.2,0.25
0382_20150912_131448_643e774_adjust_local.jpg,0.2,-0.1,0.3,0.0,0.2
0039_20141007_135645_851motionmag_average_adjust_exp.jpg,0.75,-0.15,0.0,0.2,0.25
5a9e_20141005_153043_735merged_adjust_local.jpg,0.1,0.0,0.0,0.1,0.0
33TJ_20150612_201740_439align_average_adjust_awb.jpg,0.45,-0.4,0.05,0.05,0.5
0919_20150904_213220_048merged_adjust_local_exp.jpg,0.25,0.15,0.2,0.2,0.2
0043_20161006_123140_986naive_average_adjust_local.jpg,0.35,0.05,0.25,0.25,0.2
1125_20151227_174838_644e785_interp_adjust_local.jpg,0.35,-0.25,0.25,0.4,0.25
0830_20151108_120156_474e785_interp_adjust_local.jpg,0.25,-0.1,0.15,0.2,0.1
33TJ_20150819_125949_761e698_adjust_local.jpg,0.25,0.35,0.2,0.0,0.15
0043_20161031_193151_078noise_nlm_sharp_adjust_local_1575.jpg,0.7,-0.5,1.0,0.0,0.3
33TJ_20150819_201808_116noise_nlm_sharp_exp_3840.jpg,0.55,0.25,0.65,0.0625,0.55
5a9e_20150403_125941_989align_average_adjust_awb.jpg,0.3,-0.05,0.25,0.05,0.25
0382_20150924_094401_642e698_adjust_local.jpg,0.3,0.3,0.2,0.1,0.1
c1b1_20150311_113016_407motionmag_average_adjust.jpg,0.3,-0.15,0.2,0.05,0.35
33TJ_20150626_105605_986noise_adjust_local_378.jpg,0.4,-0.2,0.25,0.0,0.2
0155_20160903_161828_746align_average_adjust_local.jpg,0.25,0.15,0.3,0.2,0.4
33TJ_20150811_114812_322align_average_adjust_exp.jpg,0.9,0.75,0.3,0.3,0.5
0037_20160716_131205_790e774_adjust.jpg,0.35,-0.1,0.25,0.0,0.1
0830_20151107_165337_232e785_interp_adjust_local.jpg,0.25,0.25,0.2,0.2,0.2
0127_20161026_204800_472motionmag_average_adjust_awb.jpg,0.3,-0.4,0.3,0.05,0.35
0039_20141007_191919_820motionmag_average_adjust_local.jpg,0.55,-0.25,0.4,0.2,0.6
0244_20151010_132245_803e774_adjust_local.jpg,0.35,-0.1,0.25,0.05,0.2
5066_20160722_194401_641e785_interp_adjust_local.jpg,0.3,0.0,0.2,0.15,0.2
4WBR_20150502_131930_110e698_adjust.jpg,0.25,-0.15,0.25,0.2,0.2
0043_20161007_143707_015noise_nlm_sharp_291.jpg,0.2,-0.2,0.0,0.0,0.0
1125_20151201_114138_720align_average_adjust.jpg,0.3,0.4,0.3,0.0,0.2
33TJ_20150606_224837_294align_average_adjust.jpg,0.65,-0.4,0.25,0.0,0.2
JN34_20150328_174103_642align_average_adjust.jpg,0.2,-0.2,0.2,0.25,0.25
0919_20150904_213220_048noise_adjust_1512.jpg,0.3,-0.05,0.3,0.1,0.15
33TJ_20150720_212543_415noise_nlm_sharp_976.jpg,0.55,0.1875,0.45,0.15,0.5
9bf4_20150818_110209_412align_average_adjust_exp.jpg,0.35,0.2,0.3,0.0,0.2
c1b1_20150424_183828_728e774_adjust.jpg,0.25,-0.05,0.3,0.0,0.2
1125_20160312_163101_910e774_adjust_local.jpg,0.35,-0.1,0.25,0.25,0.3
0039_20141006_152029_108naive_average_adjust.jpg,0.25,-0.2,0.0,0.0,0.5
0006_20160724_095825_050align_average_adjust_local.jpg,0.25,0.05,0.25,0.15,0.2
0382_20150916_200811_275align_average_adjust.jpg,0.4,-0.45,0.25,0.05,0.45
0039_20141008_110200_241naive_average_adjust.jpg,0.4,-0.3,0.3,0.4,0.25
bee7_20150829_153217_827e785_interp_adjust_local.jpg,0.25,0.25,0.25,0.25,0.3
JN34_20150319_184622_115naive_average.jpg,0.4,-0.1,0.3,0.25,0.25
0155_20160901_170443_352merged_adjust_local_exp.jpg,0.25,0.05,0.25,0.2,0.25
0127_20161026_204800_472naive_average_adjust.jpg,0.45,-0.2,0.2,0.0,0.25
33TJ_20150819_101944_143motionmag_average.jpg,0.1,0.0,0.2,0.15,0.65
0244_20151010_111730_480align_average_adjust.jpg,0.4,0.0,0.25,0.0,0.25
0382_20150924_092634_617noise_nlm_sharp_adjust_330.jpg,0.55,0.25,0.25,0.05,0.1
0155_20160924_174201_832e785_interp_adjust.jpg,0.25,-0.05,0.25,0.2,0.25
J6ZC_20150408_183124_341noise_nlm_sharp_233.jpg,0.3,-0.4,0.2,0.0,0.15
6FHF_20150303_163158_982merged_adjust_local_sat.jpg,0.2,0.1,0.2,0.1,0.15
0039_20141008_182752_751naive_average_adjust.jpg,0.3,-0.3,0.25,0.25,0.4
0043_20161005_160729_674e785_interp_adjust.jpg,0.35,-0.3125,0.25,0.15,0.2
0039_20141010_164120_414merged_adjust_local_sat.jpg,0.25,-0.3,0.1,0.1,0.1
5066_20160215_125534_503motionmag_average_adjust_local.jpg,0.25,0.2,0.25,0.25,0.3
0043_20160825_152213_298motionmag_average_adjust_local.jpg,0.4,0.05,0.2,0.05,0.35
0382_20150924_094548_491align_average_adjust.jpg,0.25,0.2,0.0,0.0,0.0
0919_20150906_182305_124merged_adjust_local_sat.jpg,0.2,-0.15,0.0,0.0,0.0
0830_20151121_134246_456e774_adjust_local.jpg,0.2,0.25,0.3,0.1,0.2
0039_20141007_153547_251motionmag_average_adjust_local.jpg,0.3,-0.2,0.2,0.5,0.85
1125_20151229_223327_946e785_interp_adjust_local.jpg,0.4,-0.15,0.25,0.0,0.25
1125_20151222_160004_250motionmag_average_adjust_exp.jpg,0.5,0.25,0.1,0.1,0.15
0132_20161021_125852_835motionmag_average_adjust.jpg,0.35,-0.25,0.35,0.05,0.4
6G7M_20150411_132109_651e774_adjust_local.jpg,0.5,-0.3,0.2,0.0,0.1
47L8_20150630_155957_192noise_273.jpg,0.35,0.4,0.15,0.05,0.1
0032_20160921_125350_046align_average.jpg,0.1,-0.25,0.2,0.2,0.4
0043_20160919_140921_497naive_average_adjust.jpg,0.3,0.05,0.15,0.0,0.15
33TJ_20150812_140006_735e774_adjust.jpg,0.2,0.0,0.25,0.1,0.15
5a9e_20150207_134650_962e774_adjust.jpg,0.2,0.1,0.15,0.05,0.15
1125_20160403_172323_194motionmag_average_adjust.jpg,0.35,0.05,0.25,0.2,0.3
6G7M_20150415_200720_130noise_adjust3_1088.jpg,0.5,0.3125,0.55,0.0,0.3
0030_20151007_174627_923e774_adjust_local.jpg,0.3,0.15,0.25,0.2,0.25
33TJ_20150613_091501_684naive_average_adjust.jpg,0.15,0.0,0.2,0.05,0.55
0006_20160726_125112_104naive_average_adjust_local.jpg,0.35,-0.05,0.25,0.05,0.35
